AnimalID,AnimalType,Breed,Color,Sex,IntakeType,IntakeCondition,AgeInDays,AgeGroup,breed_type,Color_grouped,Season,IntakeMonth,DaysInShelter,OutcomeClass
A812681,Dog,American Staffordshire Terrier Mix,Black/White,Neutered Male,Owner Surrender,Normal,1460.0,Adulto (3-7a),mix,Bicolor,Primavera,4,8,Adoption
A661627,Dog,Labrador Retriever/German Shepherd,Chocolate,Neutered Male,Stray,Normal,240.0,Joven (6m-1a),purebred,Monocolor,Invierno,1,0,Return to Owner
A701691,Dog,Golden Retriever Mix,Red,Intact Male,Public Assist,Normal,730.0,Adulto joven (1-3a),mix,Monocolor,Primavera,5,11,At Risk
A668220,Dog,Plott Hound Mix,Brown Brindle/White,Intact Female,Stray,Normal,270.0,Joven (6m-1a),mix,Bicolor,Otoño,11,1,Return to Owner
A710186,Dog,Staffordshire Mix,Blue/White,Intact Female,Stray,Normal,1095.0,Adulto (3-7a),mix,Bicolor,Verano,8,10,Adoption
A678708,Cat,Domestic Medium Hair Mix,Cream Tabby/White,Intact Female,Stray,Normal,30.0,Cachorro (<6m),mix,Bicolor,Primavera,5,37,Adoption
A782709,Dog,Siberian Husky Mix,Gray/White,Intact Female,Stray,Injured,1825.0,Adulto (3-7a),mix,Bicolor,Otoño,10,2,Return to Owner
A814291,Cat,Domestic Shorthair,Black/White,Intact Male,Abandoned,Normal,365.0,Adulto joven (1-3a),purebred,Bicolor,Invierno,2,5,Adoption
A733252,Dog,Siberian Husky,Black/White,Intact Female,Stray,Normal,120.0,Cachorro (<6m),purebred,Bicolor,Verano,8,0,Return to Owner
A767021,Dog,German Shepherd Mix,Brown/Black,Intact Male,Stray,Normal,365.0,Adulto joven (1-3a),mix,Bicolor,Invierno,2,0,Return to Owner
A774868,Dog,Pit Bull Mix,Brown,Spayed Female,Stray,Normal,365.0,Adulto joven (1-3a),mix,Monocolor,Verano,6,1,Return to Owner
A825701,Dog,German Shepherd,Tan/Black,Intact Male,Owner Surrender,Normal,1095.0,Adulto (3-7a),purebred,Bicolor,Otoño,11,34,Adoption
A731431,Dog,Australian Cattle Dog Mix,White/Brown,Intact Male,Stray,Normal,30.0,Cachorro (<6m),mix,Bicolor,Verano,7,4,Adoption
A679202,Dog,Chihuahua Shorthair Mix,Tan,Intact Female,Owner Surrender,Nursing,7.0,Cachorro (<6m),mix,Monocolor,Primavera,5,4,Transfer
A575920,Dog,Pointer Mix,White/Brown,Spayed Female,Stray,Normal,2555.0,Senior (>7a),mix,Bicolor,Verano,8,45,Adoption
A755521,Cat,Domestic Shorthair Mix,Cream Tabby,Intact Male,Stray,Normal,120.0,Cachorro (<6m),mix,Monocolor,Verano,8,0,Transfer
A777133,Dog,Pit Bull Mix,Black,Intact Male,Stray,Normal,365.0,Adulto joven (1-3a),mix,Monocolor,Verano,7,6,Adoption
A775876,Dog,Yorkshire Terrier Mix,Tan/Silver,Intact Female,Stray,Normal,4015.0,Senior (>7a),mix,Bicolor,Verano,7,4,Adoption
A794294,Cat,Russian Blue Mix,Blue,Intact Male,Stray,Normal,28.0,Cachorro (<6m),mix,Monocolor,Primavera,5,47,Adoption
A718077,Dog,Labrador Retriever Mix,Black,Neutered Male,Owner Surrender,Normal,1460.0,Adulto (3-7a),mix,Monocolor,Verano,7,51,Adoption
A822759,Cat,Domestic Shorthair,Black,Intact Female,Owner Surrender,Normal,365.0,Adulto joven (1-3a),purebred,Monocolor,Otoño,9,22,Adoption
A738747,Dog,German Shepherd,Brown/Black,Spayed Female,Public Assist,Normal,2555.0,Senior (>7a),purebred,Bicolor,Invierno,12,1,Return to Owner
A717030,Dog,Dachshund/Shetland Sheepdog,Tricolor,Neutered Male,Stray,Normal,365.0,Adulto joven (1-3a),purebred,Monocolor,Otoño,11,4,Adoption
A701306,Dog,Beagle/Chihuahua Shorthair,White/Brown Brindle,Spayed Female,Public Assist,Normal,1095.0,Adulto (3-7a),purebred,Bicolor,Primavera,3,5,Return to Owner
A796769,Cat,Domestic Shorthair,Black/White,Intact Female,Stray,Normal,21.0,Cachorro (<6m),purebred,Bicolor,Verano,6,39,Transfer
A785327,Cat,Domestic Shorthair Mix,Black,Intact Male,Stray,Normal,28.0,Cachorro (<6m),mix,Monocolor,Invierno,12,3,At Risk
A787857,Cat,Maine Coon Mix,Orange Tabby,Spayed Female,Owner Surrender,Normal,2920.0,Senior (>7a),mix,Monocolor,Invierno,1,4,Adoption
A695733,Cat,Domestic Shorthair Mix,Orange Tabby/White,Intact Male,Stray,Normal,90.0,Cachorro (<6m),mix,Bicolor,Invierno,1,4,Adoption
A786161,Dog,Australian Cattle Dog/German Shepherd,Tan/White,Spayed Female,Owner Surrender,Normal,1460.0,Adulto (3-7a),purebred,Bicolor,Invierno,12,5,Adoption
A769083,Dog,Pit Bull Mix,Chocolate/White,Intact Male,Stray,Normal,730.0,Adulto joven (1-3a),mix,Bicolor,Primavera,3,83,Adoption
A707120,Dog,Miniature Poodle Mix,White,Neutered Male,Stray,Normal,1095.0,Adulto (3-7a),mix,Monocolor,Invierno,12,3,Adoption
A759466,Dog,Border Collie/Australian Shepherd,Black/Tricolor,Neutered Male,Owner Surrender,Normal,1460.0,Adulto (3-7a),purebred,Bicolor,Otoño,10,11,Adoption
A626351,Dog,Pit Bull Mix,Tan/White,Spayed Female,Stray,Injured,2920.0,Senior (>7a),mix,Bicolor,Verano,8,197,Adoption
A673634,Dog,Shiba Inu Mix,Yellow,Intact Female,Owner Surrender,Normal,365.0,Adulto joven (1-3a),mix,Monocolor,Invierno,2,6,Transfer
A790154,Dog,Labrador Retriever Mix,Black,Intact Female,Stray,Normal,30.0,Cachorro (<6m),mix,Monocolor,Primavera,3,11,Adoption
A678690,Dog,Great Pyrenees,White,Spayed Female,Stray,Normal,730.0,Adulto joven (1-3a),purebred,Monocolor,Primavera,5,5,Transfer
A766007,Dog,German Shepherd Mix,Black/Brown,Intact Male,Stray,Normal,365.0,Adulto joven (1-3a),mix,Bicolor,Invierno,1,4,Adoption
A774931,Cat,Domestic Shorthair Mix,Black/White,Intact Female,Stray,Normal,30.0,Cachorro (<6m),mix,Bicolor,Verano,6,0,Transfer
A731037,Dog,Toy Poodle Mix,Brown/Black,Intact Male,Owner Surrender,Normal,21.0,Cachorro (<6m),mix,Bicolor,Verano,7,40,Adoption
A711073,Cat,Domestic Shorthair Mix,White/Black,Neutered Male,Owner Surrender,Normal,90.0,Cachorro (<6m),mix,Bicolor,Otoño,9,0,Adoption
A744252,Cat,Domestic Shorthair Mix,Blue Tabby/White,Intact Male,Stray,Injured,730.0,Adulto joven (1-3a),mix,Bicolor,Invierno,2,13,Adoption
A665172,Dog,Labrador Retriever Mix,Yellow,Spayed Female,Owner Surrender,Normal,365.0,Adulto joven (1-3a),mix,Monocolor,Otoño,11,24,Adoption
A670907,Dog,Chihuahua Shorthair Mix,Brown,Intact Female,Owner Surrender,Normal,14.0,Cachorro (<6m),mix,Monocolor,Invierno,1,0,Transfer
A779313,Dog,Miniature Poodle Mix,White,Intact Female,Stray,Normal,365.0,Adulto joven (1-3a),mix,Monocolor,Verano,8,1,Return to Owner
A782605,Dog,Australian Cattle Dog/Staffordshire,White/Tan,Intact Female,Stray,Normal,365.0,Adulto joven (1-3a),purebred,Bicolor,Otoño,10,18,Adoption
A768760,Dog,Australian Cattle Dog Mix,White/Tricolor,Intact Female,Owner Surrender,Normal,300.0,Joven (6m-1a),mix,Bicolor,Primavera,3,7,Adoption
A774352,Dog,Toy Poodle Mix,White,Intact Female,Stray,Sick,4380.0,Senior (>7a),mix,Monocolor,Verano,6,7,Adoption
A672558,Dog,Chihuahua Shorthair Mix,Black/Brown,Intact Female,Stray,Normal,365.0,Adulto joven (1-3a),mix,Bicolor,Invierno,2,4,Adoption
A796450,Cat,Domestic Shorthair,Black/White,Intact Female,Stray,Nursing,30.0,Cachorro (<6m),purebred,Bicolor,Verano,6,10,Adoption
A719373,Cat,Domestic Shorthair Mix,Black,Intact Male,Stray,Normal,60.0,Cachorro (<6m),mix,Monocolor,Invierno,1,5,Adoption
A681560,Cat,Bombay Mix,Black,Neutered Male,Stray,Normal,730.0,Adulto joven (1-3a),mix,Monocolor,Verano,6,4,Return to Owner
A709554,Dog,Yorkshire Terrier Mix,Tan/Blue,Neutered Male,Stray,Normal,730.0,Adulto joven (1-3a),mix,Bicolor,Verano,8,3,Adoption
A622128,Dog,Boxer Mix,Brown Brindle/White,Spayed Female,Owner Surrender,Normal,365.0,Adulto joven (1-3a),mix,Bicolor,Invierno,1,116,Adoption
A697238,Dog,Chihuahua Longhair Mix,Red/White,Intact Female,Stray,Normal,365.0,Adulto joven (1-3a),mix,Bicolor,Invierno,2,4,Adoption
A710731,Dog,Pit Bull Mix,White/Black,Intact Male,Owner Surrender,Normal,300.0,Joven (6m-1a),mix,Bicolor,Invierno,2,25,Adoption
A769808,Dog,Miniature Pinscher Mix,Black/Brown,Intact Female,Stray,Normal,2190.0,Adulto (3-7a),mix,Bicolor,Primavera,4,6,Adoption
A789699,Dog,Staffordshire Mix,Brown/White,Neutered Male,Owner Surrender,Normal,3650.0,Senior (>7a),mix,Bicolor,Primavera,3,49,Adoption
A811058,Cat,Domestic Shorthair,Calico,Intact Female,Stray,Normal,730.0,Adulto joven (1-3a),purebred,Monocolor,Invierno,12,5,Transfer
A817525,Cat,Domestic Medium Hair Mix,Black,Intact Female,Stray,Normal,30.0,Cachorro (<6m),mix,Monocolor,Primavera,5,16,Adoption
A669012,Dog,Border Collie/Labrador Retriever,Black/White,Intact Female,Stray,Normal,30.0,Cachorro (<6m),purebred,Bicolor,Invierno,12,0,Transfer
A687630,Dog,Chihuahua Shorthair/Pug,Brown/Black,Intact Female,Stray,Normal,365.0,Adulto joven (1-3a),purebred,Bicolor,Otoño,9,6,Adoption
A795822,Cat,Domestic Medium Hair Mix,Brown Tabby,Spayed Female,Stray,Normal,730.0,Adulto joven (1-3a),mix,Monocolor,Primavera,5,21,Adoption
A768803,Dog,Australian Cattle Dog Mix,White/Black,Intact Male,Stray,Normal,120.0,Cachorro (<6m),mix,Bicolor,Primavera,3,8,Transfer
A765757,Dog,Siberian Husky Mix,Buff,Intact Male,Stray,Normal,365.0,Adulto joven (1-3a),mix,Monocolor,Invierno,1,8,Adoption
A693839,Dog,Pit Bull Mix,Brown Brindle,Neutered Male,Owner Surrender,Normal,2190.0,Adulto (3-7a),mix,Monocolor,Invierno,2,15,Adoption
A671172,Cat,Domestic Shorthair Mix,Blue Tabby,Intact Male,Stray,Nursing,21.0,Cachorro (<6m),mix,Monocolor,Invierno,1,57,Adoption
A798291,Cat,Domestic Shorthair Mix,Brown Tabby,Intact Female,Stray,Normal,28.0,Cachorro (<6m),mix,Monocolor,Verano,6,40,Adoption
A752058,Cat,Domestic Shorthair Mix,Black/White,Intact Male,Stray,Normal,30.0,Cachorro (<6m),mix,Bicolor,Verano,6,96,Adoption
A724169,Dog,Pit Bull Mix,Black/White,Intact Female,Public Assist,Normal,1095.0,Adulto (3-7a),mix,Bicolor,Primavera,4,30,Adoption
A735206,Cat,Domestic Shorthair Mix,Torbie,Spayed Female,Stray,Normal,730.0,Adulto joven (1-3a),mix,Monocolor,Otoño,9,24,Return to Owner
A669128,Cat,Domestic Shorthair Mix,Orange Tabby/White,Intact Male,Stray,Normal,730.0,Adulto joven (1-3a),mix,Bicolor,Invierno,12,3,Transfer
A696498,Dog,Pointer/Australian Cattle Dog,White/Black,Neutered Male,Owner Surrender,Normal,730.0,Adulto joven (1-3a),purebred,Bicolor,Primavera,4,32,Transfer
A799974,Cat,Domestic Shorthair,Brown Tabby,Intact Female,Stray,Normal,14.0,Cachorro (<6m),purebred,Monocolor,Verano,7,0,Transfer
A737268,Dog,Great Pyrenees/Anatol Shepherd,Tan/White,Intact Male,Stray,Normal,730.0,Adulto joven (1-3a),purebred,Bicolor,Otoño,10,6,Transfer
A780783,Cat,Domestic Shorthair Mix,Brown Tabby,Intact Male,Stray,Normal,60.0,Cachorro (<6m),mix,Monocolor,Otoño,9,7,Adoption
A732618,Dog,Pit Bull Mix,Black/White,Intact Female,Public Assist,Normal,730.0,Adulto joven (1-3a),mix,Bicolor,Verano,8,59,Adoption
A674480,Dog,Rat Terrier Mix,White/Black,Spayed Female,Public Assist,Normal,2555.0,Senior (>7a),mix,Bicolor,Primavera,3,11,Return to Owner
A593109,Dog,Pit Bull Mix,White/Black,Spayed Female,Stray,Normal,2555.0,Senior (>7a),mix,Bicolor,Primavera,3,0,Return to Owner
A777199,Dog,Rottweiler/Labrador Retriever,Black/Tan,Spayed Female,Stray,Normal,730.0,Adulto joven (1-3a),purebred,Bicolor,Verano,7,0,Return to Owner
A803583,Dog,Pit Bull,Blue,Intact Female,Public Assist,Nursing,1095.0,Adulto (3-7a),purebred,Monocolor,Otoño,9,5,Return to Owner
A630889,Dog,Siberian Husky Mix,White,Spayed Female,Stray,Normal,1825.0,Adulto (3-7a),mix,Monocolor,Otoño,9,0,Return to Owner
A759723,Dog,Labrador Retriever Mix,Black/White,Intact Male,Stray,Normal,60.0,Cachorro (<6m),mix,Bicolor,Otoño,10,4,Adoption
A826712,Dog,Chihuahua Longhair,Tan/White,Intact Male,Stray,Normal,365.0,Adulto joven (1-3a),purebred,Bicolor,Invierno,12,4,Adoption
A757194,Dog,Labrador Retriever Mix,Black/White,Intact Female,Stray,Normal,730.0,Adulto joven (1-3a),mix,Bicolor,Otoño,9,5,Return to Owner
A683194,Cat,Domestic Medium Hair Mix,Brown Tabby,Intact Male,Stray,Injured,30.0,Cachorro (<6m),mix,Monocolor,Verano,7,14,Adoption
A777570,Cat,Domestic Shorthair Mix,Brown Tabby,Intact Male,Stray,Normal,60.0,Cachorro (<6m),mix,Monocolor,Verano,7,2,Transfer
A820920,Cat,Domestic Shorthair,Brown Tabby,Spayed Female,Stray,Sick,2920.0,Senior (>7a),purebred,Monocolor,Verano,7,0,Return to Owner
A771844,Cat,Domestic Medium Hair Mix,Orange Tabby,Intact Male,Stray,Normal,30.0,Cachorro (<6m),mix,Monocolor,Primavera,5,39,Adoption
A778676,Cat,Domestic Shorthair Mix,Brown Tabby/White,Spayed Female,Stray,Normal,90.0,Cachorro (<6m),mix,Bicolor,Verano,8,3,Transfer
A781154,Dog,Pit Bull Mix,Chocolate,Intact Female,Stray,Normal,365.0,Adulto joven (1-3a),mix,Monocolor,Otoño,9,6,Adoption
A801974,Cat,Domestic Shorthair,Orange Tabby,Intact Male,Stray,Normal,90.0,Cachorro (<6m),purebred,Monocolor,Verano,8,4,Transfer
A731645,Dog,Pug/Miniature Pinscher,Black/White,Intact Male,Stray,Normal,365.0,Adulto joven (1-3a),purebred,Bicolor,Verano,7,6,Adoption
A741669,Cat,Domestic Shorthair Mix,Torbie,Intact Female,Stray,Normal,60.0,Cachorro (<6m),mix,Monocolor,Invierno,1,3,Adoption
A684951,Dog,Chihuahua Shorthair Mix,Black,Intact Female,Stray,Normal,60.0,Cachorro (<6m),mix,Monocolor,Verano,7,3,Transfer
A805315,Cat,Domestic Shorthair,Black/White,Intact Male,Stray,Normal,30.0,Cachorro (<6m),purebred,Bicolor,Otoño,9,17,Adoption
A823503,Dog,Pit Bull Mix,Blue/White,Intact Male,Stray,Normal,730.0,Adulto joven (1-3a),mix,Bicolor,Otoño,9,74,Adoption
A679375,Dog,Shetland Sheepdog Mix,Tricolor/Black,Spayed Female,Stray,Normal,1825.0,Adulto (3-7a),mix,Bicolor,Primavera,5,0,Return to Owner
A808043,Cat,Domestic Medium Hair,Brown Tabby,Intact Female,Stray,Normal,30.0,Cachorro (<6m),purebred,Monocolor,Otoño,11,5,Adoption
A693145,Cat,Domestic Medium Hair Mix,Torbie/White,Intact Female,Stray,Normal,4745.0,Senior (>7a),mix,Bicolor,Invierno,12,38,Transfer
A632822,Dog,Australian Cattle Dog Mix,White/Brown,Spayed Female,Owner Surrender,Normal,2555.0,Senior (>7a),mix,Bicolor,Invierno,2,38,Adoption
A787850,Dog,Pit Bull/Labrador Retriever,Black/White,Spayed Female,Stray,Normal,1460.0,Adulto (3-7a),purebred,Bicolor,Verano,7,47,Adoption
A699046,Dog,Labrador Retriever Mix,Chocolate,Intact Female,Stray,Normal,365.0,Adulto joven (1-3a),mix,Monocolor,Primavera,3,3,Return to Owner
A675894,Cat,Domestic Shorthair Mix,Calico,Spayed Female,Owner Surrender,Normal,2555.0,Senior (>7a),mix,Monocolor,Primavera,4,59,At Risk
A776541,Cat,Domestic Medium Hair Mix,Brown Tabby,Intact Male,Stray,Normal,30.0,Cachorro (<6m),mix,Monocolor,Verano,7,33,Adoption
A590048,Dog,Chihuahua Shorthair Mix,Brown/White,Neutered Male,Public Assist,Normal,4380.0,Senior (>7a),mix,Bicolor,Otoño,10,4,Return to Owner
A652492,Dog,English Pointer Mix,Chocolate/White,Spayed Female,Stray,Normal,365.0,Adulto joven (1-3a),mix,Bicolor,Otoño,11,106,Adoption
A694275,Dog,Chihuahua Shorthair Mix,Brown/White,Neutered Male,Owner Surrender,Normal,1095.0,Adulto (3-7a),mix,Bicolor,Otoño,9,2,Transfer
A755632,Cat,Domestic Shorthair Mix,Brown Tabby,Intact Male,Stray,Normal,30.0,Cachorro (<6m),mix,Monocolor,Verano,8,21,Adoption
A678276,Cat,Domestic Shorthair Mix,Calico,Spayed Female,Stray,Injured,1095.0,Adulto (3-7a),mix,Monocolor,Primavera,5,0,At Risk
A792805,Dog,Australian Cattle Dog Mix,White/Black,Spayed Female,Public Assist,Normal,730.0,Adulto joven (1-3a),mix,Bicolor,Primavera,4,0,Return to Owner
A749985,Cat,Domestic Shorthair Mix,Calico,Intact Female,Stray,Normal,210.0,Joven (6m-1a),mix,Monocolor,Primavera,5,4,Transfer
A666123,Cat,Siamese Mix,Lynx Point,Intact Male,Stray,Normal,150.0,Cachorro (<6m),mix,Monocolor,Otoño,10,4,Adoption
A744273,Dog,American Bulldog Mix,White/Brown,Spayed Female,Stray,Normal,180.0,Joven (6m-1a),mix,Bicolor,Verano,6,7,Transfer
A774758,Dog,Pit Bull Mix,Brown/White,Neutered Male,Stray,Normal,2555.0,Senior (>7a),mix,Bicolor,Verano,6,54,Adoption
A769910,Dog,Pit Bull Mix,Blue/White,Intact Female,Stray,Normal,365.0,Adulto joven (1-3a),mix,Bicolor,Primavera,4,3,Return to Owner
A786420,Dog,Chihuahua Shorthair Mix,Black/White,Intact Female,Stray,Normal,365.0,Adulto joven (1-3a),mix,Bicolor,Invierno,12,6,Adoption
A826786,Dog,Labrador Retriever,Black/Black,Intact Female,Stray,Injured,150.0,Cachorro (<6m),purebred,Bicolor,Invierno,12,5,Transfer
A828393,Cat,Manx,Black/White,Intact Male,Stray,Normal,730.0,Adulto joven (1-3a),purebred,Bicolor,Invierno,1,21,Transfer
A815279,Cat,Domestic Shorthair Mix,Torbie/White,Intact Female,Stray,Normal,7.0,Cachorro (<6m),mix,Bicolor,Primavera,3,72,Adoption
A679428,Cat,Domestic Shorthair Mix,Calico,Intact Female,Stray,Normal,60.0,Cachorro (<6m),mix,Monocolor,Primavera,5,11,Adoption
A704500,Cat,Domestic Shorthair Mix,Black,Intact Male,Stray,Normal,30.0,Cachorro (<6m),mix,Monocolor,Verano,6,24,Transfer
A733818,Dog,Chihuahua Shorthair Mix,Brown,Intact Male,Stray,Normal,730.0,Adulto joven (1-3a),mix,Monocolor,Verano,8,9,Adoption
A732917,Dog,Golden Retriever Mix,Red/Brown,Neutered Male,Owner Surrender,Normal,365.0,Adulto joven (1-3a),mix,Bicolor,Verano,8,25,Adoption
A778365,Dog,Pit Bull,Black Brindle/White,Intact Male,Stray,Normal,120.0,Cachorro (<6m),purebred,Bicolor,Verano,8,5,Adoption
A781744,Dog,Schnauzer Giant,Black/White,Neutered Male,Owner Surrender,Normal,60.0,Cachorro (<6m),purebred,Bicolor,Otoño,10,1,Adoption
A770322,Cat,Domestic Shorthair Mix,Brown Tabby,Intact Male,Stray,Nursing,3.0,Cachorro (<6m),mix,Monocolor,Primavera,4,66,Adoption
A810110,Dog,Labrador Retriever,Tricolor,Intact Female,Owner Surrender,Normal,60.0,Cachorro (<6m),purebred,Monocolor,Invierno,12,1,Adoption
A716713,Cat,Domestic Shorthair Mix,Tortie,Intact Female,Owner Surrender,Pregnant,365.0,Adulto joven (1-3a),mix,Monocolor,Otoño,11,9,Transfer
A741113,Dog,Labrador Retriever Mix,Black,Spayed Female,Stray,Normal,1825.0,Adulto (3-7a),mix,Monocolor,Invierno,12,5,Adoption
A727591,Cat,Domestic Shorthair Mix,Black/White,Intact Male,Owner Surrender,Normal,365.0,Adulto joven (1-3a),mix,Bicolor,Primavera,5,14,Transfer
A720786,Dog,Chihuahua Shorthair Mix,Brown Brindle,Intact Male,Stray,Normal,730.0,Adulto joven (1-3a),mix,Monocolor,Invierno,2,5,Transfer
A738925,Cat,Siamese Mix,Lynx Point,Intact Male,Stray,Normal,365.0,Adulto joven (1-3a),mix,Monocolor,Otoño,11,4,Adoption
A670667,Dog,Jack Russell Terrier Mix,Tan/White,Spayed Female,Stray,Normal,1095.0,Adulto (3-7a),mix,Bicolor,Invierno,1,1,Return to Owner
A691264,Dog,Pit Bull Mix,Brown Brindle,Intact Female,Stray,Normal,365.0,Adulto joven (1-3a),mix,Monocolor,Otoño,11,35,Transfer
A775962,Cat,Domestic Shorthair Mix,Brown Tabby,Intact Female,Stray,Normal,30.0,Cachorro (<6m),mix,Monocolor,Verano,7,2,Transfer
A749360,Dog,Rhod Ridgeback Mix,Tan,Neutered Male,Public Assist,Normal,365.0,Adulto joven (1-3a),mix,Monocolor,Primavera,5,15,Adoption
A791799,Dog,Dachshund Mix,Chocolate,Neutered Male,Stray,Normal,365.0,Adulto joven (1-3a),mix,Monocolor,Primavera,4,5,Adoption
A794044,Dog,Labrador Retriever Mix,Tan,Intact Male,Stray,Normal,60.0,Cachorro (<6m),mix,Monocolor,Primavera,5,8,Adoption
A680665,Cat,Domestic Shorthair Mix,Calico,Spayed Female,Owner Surrender,Normal,1460.0,Adulto (3-7a),mix,Monocolor,Verano,7,31,Adoption
A781030,Dog,Pekingese/Miniature Poodle,White,Intact Male,Stray,Injured,365.0,Adulto joven (1-3a),purebred,Monocolor,Otoño,11,4,Transfer
A739382,Cat,Siamese Mix,Tortie Point,Intact Female,Stray,Normal,365.0,Adulto joven (1-3a),mix,Monocolor,Invierno,12,0,Transfer
A709172,Cat,Domestic Shorthair,Calico,Intact Female,Stray,Normal,2.0,Cachorro (<6m),purebred,Monocolor,Verano,8,1,At Risk
A713135,Cat,Domestic Medium Hair Mix,Orange Tabby/White,Neutered Male,Owner Surrender,Normal,2190.0,Adulto (3-7a),mix,Bicolor,Otoño,10,4,Transfer
A719272,Dog,Cardigan Welsh Corgi Mix,Tricolor,Intact Male,Stray,Normal,730.0,Adulto joven (1-3a),mix,Monocolor,Invierno,1,6,Adoption
A723959,Dog,Miniature Schnauzer Mix,Black/White,Intact Female,Stray,Normal,150.0,Cachorro (<6m),mix,Bicolor,Primavera,4,5,Adoption
A741766,Cat,Domestic Shorthair Mix,Black,Neutered Male,Stray,Normal,2555.0,Senior (>7a),mix,Monocolor,Invierno,1,19,Return to Owner
A753957,Cat,Domestic Shorthair Mix,Orange Tabby/White,Intact Male,Stray,Normal,730.0,Adulto joven (1-3a),mix,Bicolor,Verano,7,36,Adoption
A687588,Dog,Chihuahua Shorthair Mix,Black/Cream,Intact Male,Stray,Normal,365.0,Adulto joven (1-3a),mix,Bicolor,Otoño,9,5,Adoption
A784177,Cat,Domestic Shorthair Mix,Black/White,Neutered Male,Owner Surrender,Normal,365.0,Adulto joven (1-3a),mix,Bicolor,Otoño,11,54,Adoption
A710874,Cat,Domestic Medium Hair Mix,Brown Tabby/White,Intact Male,Stray,Normal,30.0,Cachorro (<6m),mix,Bicolor,Verano,8,0,At Risk
A798394,Cat,Domestic Shorthair Mix,Torbie,Intact Female,Owner Surrender,Normal,30.0,Cachorro (<6m),mix,Monocolor,Verano,6,18,Transfer
A709541,Dog,Cairn Terrier,Tan,Intact Male,Stray,Normal,365.0,Adulto joven (1-3a),purebred,Monocolor,Verano,8,6,Adoption
A698262,Cat,Domestic Shorthair Mix,Orange Tabby,Neutered Male,Public Assist,Normal,2190.0,Adulto (3-7a),mix,Monocolor,Primavera,3,9,Return to Owner
A708906,Cat,Domestic Longhair Mix,Orange Tabby/White,Intact Female,Stray,Normal,30.0,Cachorro (<6m),mix,Bicolor,Verano,8,119,Adoption
A797230,Dog,Chihuahua Shorthair,White/Tan,Intact Male,Stray,Injured,730.0,Adulto joven (1-3a),purebred,Bicolor,Verano,6,21,Adoption
A700280,Dog,Pointer Mix,Brown/White,Intact Male,Stray,Normal,365.0,Adulto joven (1-3a),mix,Bicolor,Primavera,4,9,Transfer
A684407,Dog,Pit Bull/Dalmatian,White/Black,Spayed Female,Euthanasia Request,Sick,3285.0,Senior (>7a),purebred,Bicolor,Verano,7,0,At Risk
A503709,Dog,Border Collie Mix,White/Tan,Spayed Female,Stray,Normal,2555.0,Senior (>7a),mix,Bicolor,Verano,7,0,Return to Owner
A789184,Dog,German Shepherd Mix,Tricolor/White,Neutered Male,Owner Surrender,Normal,730.0,Adulto joven (1-3a),mix,Bicolor,Primavera,3,43,Adoption
A669095,Dog,Boxer,Black/White,Intact Male,Stray,Normal,270.0,Joven (6m-1a),purebred,Bicolor,Invierno,12,6,Transfer
A793942,Cat,Domestic Shorthair Mix,Orange,Intact Male,Stray,Nursing,14.0,Cachorro (<6m),mix,Monocolor,Primavera,5,0,Transfer
A667165,Dog,Labrador Retriever Mix,Chocolate,Neutered Male,Owner Surrender,Normal,330.0,Joven (6m-1a),mix,Monocolor,Otoño,11,0,Transfer
A707617,Cat,Domestic Shorthair Mix,Brown Tabby,Spayed Female,Stray,Normal,1460.0,Adulto (3-7a),mix,Monocolor,Invierno,2,2,Return to Owner
A782329,Cat,Domestic Shorthair Mix,Brown Tabby/White,Intact Male,Stray,Normal,21.0,Cachorro (<6m),mix,Bicolor,Otoño,10,1,Transfer
A791903,Cat,Domestic Shorthair Mix,Tortie,Intact Female,Stray,Normal,365.0,Adulto joven (1-3a),mix,Monocolor,Primavera,4,3,Transfer
A813095,Dog,Flat Coat Retriever Mix,Black,Intact Male,Stray,Normal,365.0,Adulto joven (1-3a),mix,Monocolor,Invierno,2,10,Adoption
A696608,Dog,Labrador Retriever,Chocolate,Neutered Male,Stray,Normal,210.0,Joven (6m-1a),purebred,Monocolor,Verano,7,4,Transfer
